student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
376,Java,0,96.38,7,0,0
376,C++,0,96.38,7,0,0
377,Java,1,93.11,5,1,1
378,Machine Learning,5,66.55,9,2,1
378,SQL,5,66.55,9,2,1
378,Python,5,66.55,9,2,1
379,Python,1,94.85,5,0,0
379,Machine Learning,1,94.85,5,0,0
380,Python,2,70.89,9,3,1
380,Java,2,70.89,9,3,1
381,Data Analysis,5,63.23,9,3,0
381,Java,5,63.23,9,3,0
382,C++,1,86.27,8,1,0
383,SQL,5,86.15,2,3,1
383,Machine Learning,5,86.15,2,3,1
384,C++,1,63.8,3,1,1
384,Python,1,63.8,3,1,1
384,SQL,1,63.8,3,1,1
385,Machine Learning,2,72.75,2,3,1
385,C++,2,72.75,2,3,1
385,SQL,2,72.75,2,3,1
386,Data Analysis,1,99.71,2,3,0
386,C++,1,99.71,2,3,0
386,Python,1,99.71,2,3,0
387,Python,1,87.14,0,2,1
387,Java,1,87.14,0,2,1
387,SQL,1,87.14,0,2,1
388,Data Analysis,1,89.2,9,4,0
389,C++,0,68.52,5,2,0
390,Data Analysis,0,63.15,8,0,1
391,Python,0,71.08,4,4,1
391,C++,0,71.08,4,4,1
391,Java,0,71.08,4,4,1
392,SQL,2,69.96,9,2,1
392,Python,2,69.96,9,2,1
392,Machine Learning,2,69.96,9,2,1
393,Python,5,69.38,1,4,0
393,SQL,5,69.38,1,4,0
394,SQL,4,67.71,9,4,1
394,C++,4,67.71,9,4,1
395,Java,1,82.99,3,4,0
396,C++,1,73.12,5,3,0
396,Machine Learning,1,73.12,5,3,0
396,Java,1,73.12,5,3,0
397,Java,2,92.81,6,4,0
398,Machine Learning,1,67.36,6,3,1
399,Machine Learning,0,78.59,3,4,1
399,Java,0,78.59,3,4,1
400,Machine Learning,4,60.55,9,3,1
400,Java,4,60.55,9,3,1
401,C++,3,79.27,9,4,0
402,SQL,1,62.23,4,0,0
402,C++,1,62.23,4,0,0
402,Data Analysis,1,62.23,4,0,0
403,Python,0,99.11,3,2,0
403,C++,0,99.11,3,2,0
403,SQL,0,99.11,3,2,0
404,Machine Learning,3,91.62,9,4,1
404,Java,3,91.62,9,4,1
404,Python,3,91.62,9,4,1
405,SQL,4,79.6,5,0,1
405,Machine Learning,4,79.6,5,0,1
406,Data Analysis,3,63.46,6,2,0
406,C++,3,63.46,6,2,0
407,SQL,0,83.7,1,1,0
407,C++,0,83.7,1,1,0
407,Data Analysis,0,83.7,1,1,0
408,C++,5,90.35,9,4,0
409,Python,5,67.63,2,1,0
409,Java,5,67.63,2,1,0
410,Machine Learning,3,82.73,7,2,0
410,SQL,3,82.73,7,2,0
411,SQL,2,92.57,6,2,0
411,Data Analysis,2,92.57,6,2,0
411,Python,2,92.57,6,2,0
412,C++,3,90.73,0,4,1
412,SQL,3,90.73,0,4,1
412,Python,3,90.73,0,4,1
413,Data Analysis,1,92.12,3,0,0
413,Python,1,92.12,3,0,0
413,C++,1,92.12,3,0,0
414,Java,1,95.17,4,4,1
414,Machine Learning,1,95.17,4,4,1
415,Java,5,97.51,2,0,0
415,Data Analysis,5,97.51,2,0,0
416,SQL,2,76.22,3,4,0
416,Java,2,76.22,3,4,0
416,Python,2,76.22,3,4,0
417,Data Analysis,0,82.75,9,0,1
417,Python,0,82.75,9,0,1
417,SQL,0,82.75,9,0,1
418,Python,1,91.63,9,3,1
418,Machine Learning,1,91.63,9,3,1
419,Data Analysis,5,87.89,9,0,1
419,Java,5,87.89,9,0,1
420,SQL,4,99.82,6,0,1
421,Data Analysis,5,60.55,7,2,0
421,C++,5,60.55,7,2,0
422,Java,1,74.21,8,1,0
423,Machine Learning,1,71.24,1,4,0
424,Machine Learning,5,70.49,3,2,0
424,Data Analysis,5,70.49,3,2,0
425,Java,0,68.9,0,1,1
425,SQL,0,68.9,0,1,1
426,SQL,3,88.36,2,2,0
426,Data Analysis,3,88.36,2,2,0
427,C++,1,63.39,7,2,1
428,Java,5,89.66,6,4,0
429,Data Analysis,5,87.74,7,3,0
430,Data Analysis,2,70.03,5,2,1
430,C++,2,70.03,5,2,1
430,SQL,2,70.03,5,2,1
431,C++,3,70.11,4,4,0
432,SQL,4,85.15,9,0,0
433,Python,0,90.49,8,1,1
433,C++,0,90.49,8,1,1
433,SQL,0,90.49,8,1,1
434,Data Analysis,4,95.06,4,4,0
434,SQL,4,95.06,4,4,0
434,C++,4,95.06,4,4,0
435,SQL,3,94.09,8,3,0
435,Python,3,94.09,8,3,0
435,Java,3,94.09,8,3,0
436,Python,3,98.6,3,4,0
436,Machine Learning,3,98.6,3,4,0
437,SQL,3,83.26,4,4,1
437,Machine Learning,3,83.26,4,4,1
437,Java,3,83.26,4,4,1
438,Python,4,96.35,0,0,1
438,C++,4,96.35,0,0,1
438,SQL,4,96.35,0,0,1
439,C++,3,92.34,5,1,0
439,Python,3,92.34,5,1,0
439,Java,3,92.34,5,1,0
440,Python,5,95.79,2,1,0
441,C++,4,60.47,9,3,0
441,Python,4,60.47,9,3,0
442,Java,3,98.64,1,1,0
443,Java,5,78.94,5,0,1
443,C++,5,78.94,5,0,1
443,Machine Learning,5,78.94,5,0,1
444,Data Analysis,2,91.93,0,3,1
444,Machine Learning,2,91.93,0,3,1
445,Machine Learning,3,65.09,8,0,1
445,Java,3,65.09,8,0,1
446,Data Analysis,4,75.84,4,0,0
446,Python,4,75.84,4,0,0
447,Machine Learning,1,70.86,6,4,1
447,C++,1,70.86,6,4,1
448,Python,3,71.67,9,4,1
448,SQL,3,71.67,9,4,1
449,C++,1,64.93,8,4,0
450,Java,5,92.23,8,2,1
450,SQL,5,92.23,8,2,1
451,Data Analysis,2,60.37,6,0,0
452,Machine Learning,0,72.5,3,1,0
452,SQL,0,72.5,3,1,0
453,C++,2,66.98,3,3,0
454,Java,3,83.56,6,2,1
454,Python,3,83.56,6,2,1
455,Python,1,70.17,7,4,1
455,Java,1,70.17,7,4,1
456,Data Analysis,1,70.36,6,2,0
456,Machine Learning,1,70.36,6,2,0
456,Python,1,70.36,6,2,0
457,SQL,4,79.53,9,2,1
458,Java,1,86.11,3,0,1
459,Java,4,64.85,3,0,0
459,Python,4,64.85,3,0,0
459,Data Analysis,4,64.85,3,0,0
460,Java,5,67.02,7,1,1
460,Data Analysis,5,67.02,7,1,1
460,SQL,5,67.02,7,1,1
461,Machine Learning,0,69.89,8,3,1
462,SQL,3,98.95,6,3,0
463,Java,4,75.89,2,4,0
464,SQL,0,83.96,9,1,1
464,Java,0,83.96,9,1,1
464,Python,0,83.96,9,1,1
465,Python,1,69.66,0,3,0
465,Java,1,69.66,0,3,0
465,Data Analysis,1,69.66,0,3,0
466,Java,1,79.62,4,2,0
466,Machine Learning,1,79.62,4,2,0
467,Python,0,62.96,5,2,0
467,Java,0,62.96,5,2,0
468,Python,1,61.39,8,3,1
468,Java,1,61.39,8,3,1
469,C++,5,78.75,4,2,0
469,Machine Learning,5,78.75,4,2,0
469,Python,5,78.75,4,2,0
470,Python,5,75.95,0,2,0
470,C++,5,75.95,0,2,0
470,Machine Learning,5,75.95,0,2,0
471,Machine Learning,0,65.48,3,4,1
471,Data Analysis,0,65.48,3,4,1
472,C++,4,87.5,1,2,1
473,Java,4,99.72,3,3,1
473,Machine Learning,4,99.72,3,3,1
473,Python,4,99.72,3,3,1
474,Data Analysis,0,75.83,6,0,1
474,Machine Learning,0,75.83,6,0,1
474,SQL,0,75.83,6,0,1
475,Data Analysis,4,84.98,8,2,0
475,Python,4,84.98,8,2,0
476,C++,4,98.52,2,3,1
477,C++,5,93.26,2,2,0
477,Python,5,93.26,2,2,0
478,Data Analysis,4,78.54,3,1,0
478,C++,4,78.54,3,1,0
479,Python,2,89.5,6,4,1
480,Machine Learning,3,65.13,5,0,1
480,Java,3,65.13,5,0,1
481,Java,1,80.48,4,2,1
482,Machine Learning,2,71.16,3,3,0
482,Data Analysis,2,71.16,3,3,0
483,Data Analysis,4,66.45,7,0,0
483,SQL,4,66.45,7,0,0
483,C++,4,66.45,7,0,0
484,Machine Learning,5,77.05,3,2,1
484,SQL,5,77.05,3,2,1
484,C++,5,77.05,3,2,1
485,Machine Learning,0,65.24,2,1,0
485,C++,0,65.24,2,1,0
485,Python,0,65.24,2,1,0
486,Python,4,87.96,6,3,0
486,Machine Learning,4,87.96,6,3,0
486,Java,4,87.96,6,3,0
487,C++,5,78.25,1,4,1
487,Java,5,78.25,1,4,1
488,SQL,3,81.25,3,2,1
488,C++,3,81.25,3,2,1
489,C++,4,65.86,7,3,1
489,Python,4,65.86,7,3,1
490,C++,0,65.59,3,2,1
490,SQL,0,65.59,3,2,1
491,SQL,5,83.34,9,4,0
491,Data Analysis,5,83.34,9,4,0
491,Java,5,83.34,9,4,0
492,C++,5,99.4,6,1,1
492,Python,5,99.4,6,1,1
492,Machine Learning,5,99.4,6,1,1
493,Python,5,63.85,1,4,1
494,Python,3,71.43,4,4,0
494,SQL,3,71.43,4,4,0
495,Machine Learning,4,94.78,3,4,1
496,Machine Learning,3,62.89,8,0,0
497,Machine Learning,1,95.04,6,3,0
497,SQL,1,95.04,6,3,0
497,Python,1,95.04,6,3,0
498,SQL,1,80.97,8,2,0
498,C++,1,80.97,8,2,0
499,Python,4,76.33,9,1,0
499,SQL,4,76.33,9,1,0
499,Machine Learning,4,76.33,9,1,0
500,Python,3,72.39,6,2,1
500,Machine Learning,3,72.39,6,2,1
501,Java,0,71.88,1,0,0
501,Data Analysis,0,71.88,1,0,0
501,C++,0,71.88,1,0,0
502,Python,5,72.23,1,1,1
503,Machine Learning,5,95.39,1,0,0
503,SQL,5,95.39,1,0,0
504,SQL,4,88.95,4,2,0
505,Java,1,86.79,0,1,1
505,C++,1,86.79,0,1,1
505,Python,1,86.79,0,1,1
506,Data Analysis,1,91.95,6,2,0
506,SQL,1,91.95,6,2,0
506,Python,1,91.95,6,2,0
507,SQL,5,70.28,1,3,1
508,SQL,4,84.72,3,0,0
508,Data Analysis,4,84.72,3,0,0
508,Machine Learning,4,84.72,3,0,0
509,Java,3,78.4,8,3,0
510,Machine Learning,1,91.3,7,3,0
511,C++,3,72.37,9,2,0
511,Python,3,72.37,9,2,0
511,Java,3,72.37,9,2,0
512,Data Analysis,1,85.73,1,2,1
512,Python,1,85.73,1,2,1
512,Machine Learning,1,85.73,1,2,1
513,Machine Learning,1,95.29,3,4,1
513,Java,1,95.29,3,4,1
513,C++,1,95.29,3,4,1
514,C++,2,76.09,3,4,0
514,SQL,2,76.09,3,4,0
515,SQL,1,62.66,1,1,1
516,Data Analysis,0,80.64,1,2,1
516,SQL,0,80.64,1,2,1
517,Machine Learning,4,73.84,4,0,0
517,Python,4,73.84,4,0,0
517,Data Analysis,4,73.84,4,0,0
518,Java,4,86.89,3,2,1
519,Python,3,98.04,7,2,0
519,Data Analysis,3,98.04,7,2,0
519,SQL,3,98.04,7,2,0
520,Data Analysis,1,79.42,3,3,1
520,C++,1,79.42,3,3,1
521,Machine Learning,0,78.65,7,3,0
521,C++,0,78.65,7,3,0
522,SQL,3,86.18,4,4,1
522,Java,3,86.18,4,4,1
523,Python,2,64.14,0,1,0
523,SQL,2,64.14,0,1,0
523,C++,2,64.14,0,1,0
524,SQL,3,70.14,8,1,1
525,Data Analysis,3,96.76,7,2,1
525,Machine Learning,3,96.76,7,2,1
525,C++,3,96.76,7,2,1
526,Data Analysis,1,86.8,0,0,1
526,SQL,1,86.8,0,0,1
526,Python,1,86.8,0,0,1
527,C++,2,60.54,2,3,1
528,Python,3,68.19,2,0,0
528,Data Analysis,3,68.19,2,0,0
528,Java,3,68.19,2,0,0
529,Java,0,87.31,4,3,1
529,Data Analysis,0,87.31,4,3,1
530,SQL,0,90.58,6,2,0
530,Data Analysis,0,90.58,6,2,0
531,Python,4,93.59,0,1,1
532,Data Analysis,2,71.69,0,2,1
532,C++,2,71.69,0,2,1
533,Java,2,97.24,9,3,1
534,Machine Learning,4,82.12,5,1,1
534,Java,4,82.12,5,1,1
535,Machine Learning,3,87.86,4,0,0
535,SQL,3,87.86,4,0,0
535,Python,3,87.86,4,0,0
536,Data Analysis,2,83.87,2,0,0
536,Python,2,83.87,2,0,0
537,Python,0,64.91,2,4,1
537,C++,0,64.91,2,4,1
538,SQL,0,98.52,3,0,1
539,C++,1,64.92,9,4,0
539,Machine Learning,1,64.92,9,4,0
539,Data Analysis,1,64.92,9,4,0
540,Data Analysis,2,70.2,1,1,1
540,C++,2,70.2,1,1,1
540,SQL,2,70.2,1,1,1
541,C++,3,92.55,8,2,1
542,SQL,4,84.74,3,2,1
543,Machine Learning,4,93.53,9,1,0
544,Data Analysis,3,80.63,2,1,0
544,SQL,3,80.63,2,1,0
545,C++,5,75.08,9,3,0
546,Java,1,96.87,6,0,1
547,Machine Learning,4,61.45,8,0,0
547,C++,4,61.45,8,0,0
548,Python,2,94.25,1,0,1
548,C++,2,94.25,1,0,1
548,SQL,2,94.25,1,0,1
549,SQL,1,69.23,5,4,0
549,Java,1,69.23,5,4,0
549,Data Analysis,1,69.23,5,4,0
550,Python,2,93.95,4,0,0
551,Data Analysis,0,65.57,0,3,1
551,Python,0,65.57,0,3,1
551,Java,0,65.57,0,3,1
552,SQL,1,83.21,6,2,1
552,Java,1,83.21,6,2,1
553,Python,4,95.52,0,2,0
554,SQL,1,78.94,9,4,0
555,Java,1,89.86,8,3,0
556,Java,1,92.19,3,1,0
556,Python,1,92.19,3,1,0
556,Data Analysis,1,92.19,3,1,0
557,C++,5,89.46,7,2,1
557,Data Analysis,5,89.46,7,2,1
557,Machine Learning,5,89.46,7,2,1
558,Machine Learning,1,97.01,0,3,1
558,Data Analysis,1,97.01,0,3,1
558,SQL,1,97.01,0,3,1
559,SQL,2,77.87,4,1,0
559,Java,2,77.87,4,1,0
559,C++,2,77.87,4,1,0
560,C++,0,66.93,2,4,0
561,Data Analysis,3,61.91,3,0,1
561,SQL,3,61.91,3,0,1
562,Machine Learning,1,69.86,3,3,0
562,Python,1,69.86,3,3,0
563,Machine Learning,4,65.73,7,2,0
563,Python,4,65.73,7,2,0
564,C++,1,82.32,9,4,1
564,Data Analysis,1,82.32,9,4,1
565,Python,4,67.4,9,3,0
566,SQL,2,61.56,2,4,0
566,Python,2,61.56,2,4,0
567,Python,4,61.44,0,1,1
567,Machine Learning,4,61.44,0,1,1
567,C++,4,61.44,0,1,1
568,Machine Learning,3,93.26,4,3,1
568,Data Analysis,3,93.26,4,3,1
569,Python,0,83.66,1,0,1
569,C++,0,83.66,1,0,1
569,Java,0,83.66,1,0,1
570,Machine Learning,4,74.32,5,1,1
570,C++,4,74.32,5,1,1
571,Java,4,95.77,3,0,1
571,Python,4,95.77,3,0,1
571,C++,4,95.77,3,0,1
572,SQL,0,62.81,8,4,1
573,Python,3,99.21,6,0,1
573,Machine Learning,3,99.21,6,0,1
573,Java,3,99.21,6,0,1
574,Java,1,84.65,1,1,0
575,C++,4,67.34,6,1,1
575,Data Analysis,4,67.34,6,1,1
575,Java,4,67.34,6,1,1
576,SQL,0,87.16,9,1,1
576,Data Analysis,0,87.16,9,1,1
577,C++,2,90.54,7,4,1
577,SQL,2,90.54,7,4,1
578,Machine Learning,0,77.17,2,2,1
578,Python,0,77.17,2,2,1
578,SQL,0,77.17,2,2,1
579,SQL,2,94.47,2,4,1
580,Machine Learning,3,66.03,1,1,1
581,C++,1,71.15,0,4,0
581,SQL,1,71.15,0,4,0
581,Machine Learning,1,71.15,0,4,0
582,Data Analysis,0,63.74,2,3,1
582,Machine Learning,0,63.74,2,3,1
582,Java,0,63.74,2,3,1
583,Python,5,68.44,9,3,0
583,Machine Learning,5,68.44,9,3,0
584,Java,4,69.55,6,2,1
584,SQL,4,69.55,6,2,1
584,Machine Learning,4,69.55,6,2,1
585,Data Analysis,3,96.71,8,4,0
585,C++,3,96.71,8,4,0
585,Java,3,96.71,8,4,0
586,Data Analysis,0,63.12,8,4,0
586,Python,0,63.12,8,4,0
586,SQL,0,63.12,8,4,0
587,C++,4,77.1,5,3,0
587,SQL,4,77.1,5,3,0
587,Java,4,77.1,5,3,0
588,Data Analysis,0,81.3,5,1,1
588,Machine Learning,0,81.3,5,1,1
588,Python,0,81.3,5,1,1
589,Data Analysis,2,95.95,4,0,0
589,C++,2,95.95,4,0,0
589,SQL,2,95.95,4,0,0
590,SQL,0,99.91,1,1,0
591,Java,5,90.14,6,2,1
591,Data Analysis,5,90.14,6,2,1
592,C++,0,98.83,0,0,1
592,Java,0,98.83,0,0,1
593,Java,0,91.48,5,1,1
594,Python,5,98.53,3,4,0
595,Python,3,88.29,2,4,1
595,Machine Learning,3,88.29,2,4,1
596,Data Analysis,0,63.19,0,3,0
596,Machine Learning,0,63.19,0,3,0
596,Python,0,63.19,0,3,0
597,SQL,5,76.08,5,4,0
597,Machine Learning,5,76.08,5,4,0
597,Java,5,76.08,5,4,0
598,C++,4,85.86,6,4,1
598,Java,4,85.86,6,4,1
598,Machine Learning,4,85.86,6,4,1
599,Data Analysis,2,74.03,0,2,1
600,Java,2,70.94,0,0,0
600,C++,2,70.94,0,0,0
600,Python,2,70.94,0,0,0
601,SQL,0,83.1,6,1,0
601,Java,0,83.1,6,1,0
602,Machine Learning,3,97.34,5,1,1
602,SQL,3,97.34,5,1,1
603,C++,3,61.4,6,2,0
603,Java,3,61.4,6,2,0
603,Machine Learning,3,61.4,6,2,0
604,C++,4,90.77,7,0,1
604,Java,4,90.77,7,0,1
605,Data Analysis,0,88.91,7,4,1
605,Machine Learning,0,88.91,7,4,1
606,C++,2,98.56,8,2,0
606,SQL,2,98.56,8,2,0
607,Machine Learning,3,97.23,8,4,1
607,Data Analysis,3,97.23,8,4,1
608,Java,0,90.49,6,1,0
608,Data Analysis,0,90.49,6,1,0
609,Java,3,80.82,8,2,0
609,SQL,3,80.82,8,2,0
609,Python,3,80.82,8,2,0
610,C++,5,68.17,5,2,1
610,SQL,5,68.17,5,2,1
610,Python,5,68.17,5,2,1
611,Machine Learning,3,81.81,8,2,0
611,Python,3,81.81,8,2,0
611,SQL,3,81.81,8,2,0
612,Java,2,90.61,1,1,1
613,C++,1,95.83,1,1,1
613,Machine Learning,1,95.83,1,1,1
614,C++,4,91.59,5,3,1
615,Java,4,67.81,2,1,1
616,SQL,2,83.99,1,1,1
616,Python,2,83.99,1,1,1
617,Python,3,73.29,7,4,1
617,C++,3,73.29,7,4,1
618,SQL,0,60.37,6,1,1
618,Java,0,60.37,6,1,1
618,C++,0,60.37,6,1,1
619,SQL,3,68.01,7,0,1
620,Python,2,64.53,5,4,1
621,Python,4,93.71,8,3,0
621,SQL,4,93.71,8,3,0
622,Java,3,70.34,8,0,1
623,SQL,4,71.39,1,3,1
624,Data Analysis,0,98.4,9,2,0
624,Java,0,98.4,9,2,0
625,C++,4,75.16,4,2,0
625,Data Analysis,4,75.16,4,2,0
625,Python,4,75.16,4,2,0
626,Python,4,60.38,8,2,0
627,Java,1,71.35,2,1,1
627,Data Analysis,1,71.35,2,1,1
628,Data Analysis,1,64.77,4,1,1
628,Machine Learning,1,64.77,4,1,1
628,C++,1,64.77,4,1,1
629,SQL,5,64.11,7,4,0
630,SQL,1,63.1,1,0,1
631,Python,4,83.73,5,0,0
632,C++,2,67.57,3,2,0
633,Machine Learning,4,74.45,5,2,1
633,C++,4,74.45,5,2,1
633,Python,4,74.45,5,2,1
634,C++,2,94.48,2,1,0
635,Machine Learning,2,76.97,5,3,1
635,Python,2,76.97,5,3,1
635,Java,2,76.97,5,3,1
636,Java,1,96.63,6,0,1
636,SQL,1,96.63,6,0,1
636,C++,1,96.63,6,0,1
637,Machine Learning,3,79.92,9,0,1
638,Java,0,75.95,2,3,0
638,Machine Learning,0,75.95,2,3,0
639,Java,1,90.02,4,0,1
639,Python,1,90.02,4,0,1
640,SQL,1,62.93,7,0,1
640,Python,1,62.93,7,0,1
640,Machine Learning,1,62.93,7,0,1
641,C++,3,63.58,1,1,1
641,Python,3,63.58,1,1,1
642,C++,0,86.08,6,0,0
642,SQL,0,86.08,6,0,0
642,Machine Learning,0,86.08,6,0,0
643,Python,4,79.48,0,2,0
643,SQL,4,79.48,0,2,0
643,Data Analysis,4,79.48,0,2,0
644,Java,5,91.62,6,2,0
644,Python,5,91.62,6,2,0
645,Data Analysis,5,96.65,0,4,0
645,SQL,5,96.65,0,4,0
645,Java,5,96.65,0,4,0
646,SQL,4,75.53,3,1,0
647,SQL,1,83.86,3,1,0
647,Java,1,83.86,3,1,0
647,C++,1,83.86,3,1,0
648,C++,0,80.03,4,2,0
648,Java,0,80.03,4,2,0
648,Machine Learning,0,80.03,4,2,0
649,Data Analysis,1,99.26,1,1,1
650,Python,2,93.24,5,1,0
650,SQL,2,93.24,5,1,0
651,Python,1,96.47,5,4,0
652,Python,1,70.17,7,3,0
653,SQL,4,90.9,9,0,0
653,Machine Learning,4,90.9,9,0,0
654,Machine Learning,4,70.62,0,4,1
654,C++,4,70.62,0,4,1
655,Python,4,68.35,3,3,0
655,Java,4,68.35,3,3,0
656,SQL,5,97.77,1,0,1
656,Python,5,97.77,1,0,1
657,SQL,2,60.77,7,2,0
657,Data Analysis,2,60.77,7,2,0
657,Python,2,60.77,7,2,0
658,C++,4,98.62,3,3,0
658,Data Analysis,4,98.62,3,3,0
659,C++,0,65.97,7,0,1
659,Data Analysis,0,65.97,7,0,1
659,SQL,0,65.97,7,0,1
660,C++,5,92.78,1,4,0
661,C++,3,71.04,3,0,0
661,SQL,3,71.04,3,0,0
661,Machine Learning,3,71.04,3,0,0
662,Data Analysis,0,74.03,8,1,0
663,Python,0,68.67,4,0,1
663,C++,0,68.67,4,0,1
664,Java,4,83.42,5,2,0
664,Machine Learning,4,83.42,5,2,0
664,SQL,4,83.42,5,2,0
665,Python,3,73.92,9,4,1
665,Data Analysis,3,73.92,9,4,1
666,Data Analysis,3,86.3,8,3,0
666,SQL,3,86.3,8,3,0
667,C++,5,60.63,8,0,1
667,Machine Learning,5,60.63,8,0,1
668,C++,3,62.57,6,4,0
668,Java,3,62.57,6,4,0
668,Data Analysis,3,62.57,6,4,0
669,C++,2,63.99,1,2,0
669,Python,2,63.99,1,2,0
670,SQL,4,76.76,6,3,1
670,Machine Learning,4,76.76,6,3,1
670,C++,4,76.76,6,3,1
671,Data Analysis,3,92.59,8,0,1
671,Python,3,92.59,8,0,1
672,Data Analysis,5,95.53,1,2,0
673,C++,2,69.79,6,1,0
673,SQL,2,69.79,6,1,0
673,Java,2,69.79,6,1,0
674,Java,1,82.97,6,4,1
675,Data Analysis,1,90.73,2,4,1
675,C++,1,90.73,2,4,1
675,Python,1,90.73,2,4,1
676,Python,2,71.55,5,0,0
677,Data Analysis,5,76.36,7,2,0
678,SQL,2,80.96,9,3,1
678,C++,2,80.96,9,3,1
679,Python,4,65.39,7,3,0
679,Machine Learning,4,65.39,7,3,0
679,Java,4,65.39,7,3,0
680,C++,4,61.04,2,3,1
680,SQL,4,61.04,2,3,1
680,Machine Learning,4,61.04,2,3,1
681,Python,1,66.11,5,3,0
681,Machine Learning,1,66.11,5,3,0
682,Machine Learning,3,85.07,1,0,0
683,C++,5,62.94,1,0,0
683,SQL,5,62.94,1,0,0
684,SQL,1,67.59,7,4,0
684,Java,1,67.59,7,4,0
684,Python,1,67.59,7,4,0
685,Data Analysis,3,73.51,9,2,0
686,C++,3,63.11,4,1,1
687,C++,4,67.67,4,0,1
687,Machine Learning,4,67.67,4,0,1
687,Python,4,67.67,4,0,1
688,SQL,0,96.45,3,3,1
688,C++,0,96.45,3,3,1
689,Machine Learning,0,60.77,9,1,0
690,Data Analysis,2,86.14,3,4,1
690,C++,2,86.14,3,4,1
691,Python,4,75.38,7,3,0
692,Python,3,86.91,2,2,0
693,Java,5,83.55,2,1,0
693,C++,5,83.55,2,1,0
694,Data Analysis,0,68.94,7,4,0
695,Data Analysis,3,93.89,2,0,1
695,SQL,3,93.89,2,0,1
696,Python,0,79.68,1,2,0
696,Machine Learning,0,79.68,1,2,0
696,SQL,0,79.68,1,2,0
697,Java,0,92.9,4,3,0
697,Data Analysis,0,92.9,4,3,0
698,Machine Learning,0,76.24,2,1,1
698,Java,0,76.24,2,1,1
699,Java,5,99.39,5,4,0
700,Java,4,90.82,6,1,1
701,Python,5,98.64,2,2,1
701,SQL,5,98.64,2,2,1
702,Machine Learning,1,80.57,8,0,1
702,SQL,1,80.57,8,0,1
702,C++,1,80.57,8,0,1
703,Java,3,78.95,9,0,1
703,Machine Learning,3,78.95,9,0,1
703,Python,3,78.95,9,0,1
704,SQL,4,90.22,0,2,0
705,Data Analysis,4,95.21,6,3,1
705,C++,4,95.21,6,3,1
706,C++,4,98.57,3,1,0
706,Data Analysis,4,98.57,3,1,0
706,Python,4,98.57,3,1,0
707,SQL,4,72.98,6,3,0
708,Python,5,91.95,8,4,1
708,C++,5,91.95,8,4,1
708,Machine Learning,5,91.95,8,4,1
709,Machine Learning,4,68.43,8,3,0
709,SQL,4,68.43,8,3,0
709,Java,4,68.43,8,3,0
710,Data Analysis,2,81.82,0,2,0
710,Machine Learning,2,81.82,0,2,0
710,Java,2,81.82,0,2,0
711,C++,3,67.19,9,0,1
712,Python,4,73.9,3,2,1
712,Data Analysis,4,73.9,3,2,1
712,Java,4,73.9,3,2,1
713,Java,3,97.25,6,2,0
713,Data Analysis,3,97.25,6,2,0
714,Data Analysis,2,65.84,9,1,1
714,Java,2,65.84,9,1,1
715,Machine Learning,2,85.3,5,2,0
715,SQL,2,85.3,5,2,0
716,SQL,3,83.72,8,4,1
717,Data Analysis,0,64.83,6,1,1
718,SQL,1,73.04,2,1,0
718,Java,1,73.04,2,1,0
718,Data Analysis,1,73.04,2,1,0
719,Machine Learning,0,82.52,6,3,0
719,Python,0,82.52,6,3,0
719,Java,0,82.52,6,3,0
720,Machine Learning,0,67.49,9,2,0
720,Java,0,67.49,9,2,0
720,Data Analysis,0,67.49,9,2,0
721,Machine Learning,5,92.02,4,3,1
721,Data Analysis,5,92.02,4,3,1
721,SQL,5,92.02,4,3,1
722,Python,0,98.89,1,3,1
722,Data Analysis,0,98.89,1,3,1
722,Machine Learning,0,98.89,1,3,1
723,Data Analysis,4,68.59,9,1,0
724,SQL,5,67.48,2,3,1
724,Java,5,67.48,2,3,1
724,C++,5,67.48,2,3,1
725,Data Analysis,5,78.2,5,3,0
725,Python,5,78.2,5,3,0
725,C++,5,78.2,5,3,0
726,Machine Learning,2,89.91,5,1,1
726,SQL,2,89.91,5,1,1
726,Data Analysis,2,89.91,5,1,1
727,Java,0,71.26,6,1,0
727,C++,0,71.26,6,1,0
728,C++,2,60.8,5,0,0
728,Python,2,60.8,5,0,0
729,Python,3,81.65,8,2,1
729,Java,3,81.65,8,2,1
729,C++,3,81.65,8,2,1
730,C++,1,98.26,4,0,1
730,Data Analysis,1,98.26,4,0,1
731,SQL,5,75.65,4,1,1
732,Java,3,76.81,7,4,0
732,SQL,3,76.81,7,4,0
732,Machine Learning,3,76.81,7,4,0
733,SQL,3,98.76,7,3,0
733,C++,3,98.76,7,3,0
733,Java,3,98.76,7,3,0
734,Machine Learning,4,87.78,0,3,1
734,Data Analysis,4,87.78,0,3,1
735,SQL,1,88.77,2,1,0
736,C++,3,82.51,5,3,0
737,SQL,3,98.98,5,0,1
738,Java,1,87.55,0,3,1
738,Data Analysis,1,87.55,0,3,1
739,Python,1,95.8,1,4,1
740,C++,3,87.98,9,2,0
740,Machine Learning,3,87.98,9,2,0
741,Java,1,89.4,6,0,0
741,Data Analysis,1,89.4,6,0,0
742,Machine Learning,3,71.62,0,2,0
742,SQL,3,71.62,0,2,0
743,Java,3,72.14,9,2,0
744,Machine Learning,4,91.32,4,4,0
744,C++,4,91.32,4,4,0
745,SQL,0,71.87,0,4,1
745,C++,0,71.87,0,4,1
